N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
2419,12,1,60,FOUND,59,41,3,0,6413267581701633955,1065,331,1700,1.7,0.0017,1.7e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2419,12,2,60,FOUND,59,41,2,0,18257213317209465051,677,982,1200,1.2,0.0012,1.2e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2419,12,3,60,FOUND,59,41,5,0,13053641032563285632,158,2075,2500,2.5,0.0025,2.5e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2491,12,1,60,FOUND,53,47,1,0,12066291068946000124,1570,1475,800,0.8,0.0008,8e-07,2026-02-09 23:23:50,2026-02-09 23:23:50,
2491,12,2,60,FOUND,53,47,6,0,10954052494637975078,610,1270,3100,3.1,0.0031,3.1e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2491,12,3,60,FOUND,47,53,3,0,9875273908845122860,2193,1761,1600,1.6,0.0016,1.6e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2501,12,1,60,FOUND,61,41,2,0,14923556776329740444,1251,2118,1100,1.1,0.0011,1.1e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2501,12,2,60,FOUND,41,61,3,0,7478163875037312895,2076,2031,1700,1.7,0.0017,1.7e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2501,12,3,60,FOUND,61,41,7,0,7611528738927286917,1313,467,3300,3.3,0.0033,3.3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2537,12,1,60,FOUND,43,59,1,0,12712822439952154141,2328,2421,800,0.8,0.0008,8e-07,2026-02-09 23:23:50,2026-02-09 23:23:50,
2537,12,2,60,FOUND,43,59,6,0,12776191816873879387,1988,1453,3500,3.5,0.0035,3.5e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2537,12,3,60,FOUND,43,59,2,0,15823308784892854616,2454,2223,1300,1.3,0.0013,1.3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2623,12,1,60,FOUND,61,43,7,0,1706797773690321574,857,1583,3300,3.3,0.0033,3.3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2623,12,2,60,FOUND,61,43,8,0,13103275062526066671,1046,1196,3900,3.9,0.0039,3.9e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2623,12,3,60,FOUND,43,61,2,0,14239703232169222926,1047,2094,1300,1.3,0.0013,1.3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2773,12,1,60,FOUND,59,47,6,0,7536189028968090324,1170,525,5800,5.8,0.0058,5.8e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2773,12,2,60,FOUND,47,59,11,0,10581328433933931086,527,2771,4700,4.7,0.0047,4.7e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2773,12,3,60,FOUND,59,47,7,0,8401340898083850380,1934,2186,3100,3.1,0.0031,3.1e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2809,12,1,60,FOUND,53,53,8,0,2664823180687162136,1714,1201,6100,6.1,0.0061,6.1e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2809,12,2,60,FOUND,53,53,5,0,9096183983291376761,880,2349,3400,3.4,0.0034,3.4e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2809,12,3,60,FOUND,53,53,8,0,16241550450016322309,838,2792,5700,5.7,0.0057,5.7e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2867,12,1,60,FOUND,61,47,13,1,18298557691788686125,1798,257,13700,13.7,0.0137,1.37e-05,2026-02-09 23:23:50,2026-02-09 23:23:50,
2867,12,2,60,FOUND,47,61,3,0,17307402897178623226,194,989,2100,2.1,0.0021,2.1e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2867,12,3,60,FOUND,47,61,14,2,2520478244768197442,310,513,15000,15.0,0.015,1.5e-05,2026-02-09 23:23:50,2026-02-09 23:23:50,
3127,12,1,60,FOUND,53,59,2,0,13625176659310733696,1187,32,1900,1.9,0.0019,1.9e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
3127,12,2,60,FOUND,59,53,1,0,932521538481899831,1703,2878,1300,1.3,0.0013,1.3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
3127,12,3,60,FOUND,59,53,4,0,14047602466972588322,59,2818,3500,3.5,0.0035,3.5e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
3233,12,1,60,FOUND,53,61,3,0,12259723645651016176,404,45,3000,3.0,0.003,3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
3233,12,2,60,FOUND,53,61,5,0,12636449878807845681,684,2382,4400,4.4,0.0044,4.4e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
3233,12,3,60,FOUND,53,61,1,0,6592871489949343183,1263,1836,1200,1.2,0.0012,1.2e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
3481,12,1,60,FOUND,59,59,16,1,10290475164392089326,1828,520,12800,12.8,0.0128,1.28e-05,2026-02-09 23:23:50,2026-02-09 23:23:50,
3481,12,2,60,FOUND,59,59,11,1,11774249375389683511,2790,1123,10000,10.0,0.01,1e-05,2026-02-09 23:23:50,2026-02-09 23:23:50,
3481,12,3,60,FOUND,59,59,2,0,8529969567831621841,3065,2471,2100,2.1,0.0021,2.1e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
3599,12,1,60,FOUND,61,59,6,0,11255406348164457955,1295,2830,4500,4.5,0.0045,4.5e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
3599,12,2,60,FOUND,61,59,11,0,10050404653340786491,2652,704,7300,7.3,0.0073,7.3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
3599,12,3,60,FOUND,59,61,3,0,13885890287963609306,382,584,2400,2.4,0.0024,2.4e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
3721,12,1,60,FOUND,61,61,5,0,4826678661281858250,624,1743,4200,4.2,0.0042,4.2e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
3721,12,2,60,FOUND,61,61,1,0,6803507218931483341,3574,2633,1100,1.1,0.0011,1.1e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
3721,12,3,60,FOUND,61,61,6,0,8066922897526529578,1377,2898,4600,4.6,0.0046,4.6e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2173,12,1,60,FOUND,53,41,5,0,10155834839939267613,1424,2094,3800,3.8,0.0038,3.8e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2173,12,2,60,FOUND,53,41,4,0,18070911589390037774,1965,214,2500,2.5,0.0025,2.5e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2173,12,3,60,FOUND,41,53,14,2,11685833798197492438,1211,737,9200,9.2,0.0092,9.2e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2183,12,1,60,FOUND,59,37,3,0,17148261186416136359,99,525,2300,2.3,0.0023,2.3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2183,12,2,60,FOUND,37,59,8,0,8539501041485505765,370,1654,5300,5.3,0.0053,5.3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2183,12,3,60,FOUND,37,59,1,0,14590108163719196001,376,636,1400,1.4,0.0014,1.4e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2209,12,1,60,FOUND,47,47,2,0,4108697534888190248,1030,833,1800,1.8,0.0018,1.8e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2209,12,2,60,FOUND,47,47,9,0,8774687388879024314,1784,600,4100,4.1,0.0041,4.1e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2209,12,3,60,FOUND,47,47,7,0,305376844466006068,1488,394,4000,4.0,0.004,4e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2257,12,1,60,FOUND,37,61,5,0,2986284759159474582,2059,1500,2900,2.9,0.0029,2.9e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2257,12,2,60,FOUND,37,61,7,1,15421944872897385931,1714,315,4700,4.7,0.0047,4.7e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2257,12,3,60,FOUND,37,61,8,0,671461968776367482,1147,899,4000,4.0,0.004,4e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2279,12,1,60,FOUND,43,53,4,0,16880873290506082497,2185,540,2100,2.1,0.0021,2.1e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2279,12,2,60,FOUND,43,53,4,0,8350269654628634762,772,1608,2300,2.3,0.0023,2.3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2279,12,3,60,FOUND,53,43,5,0,4456202398759800608,308,701,2900,2.9,0.0029,2.9e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2419,12,1,60,FOUND,59,41,3,0,6413267581701633955,1065,331,2000,2.0,0.002,2e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2419,12,2,60,FOUND,59,41,2,0,18257213317209465051,677,982,1300,1.3,0.0013,1.3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2419,12,3,60,FOUND,59,41,5,0,13053641032563285632,158,2075,2600,2.6,0.0026,2.6e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2491,12,1,60,FOUND,53,47,1,0,12066291068946000124,1570,1475,700,0.7,0.0007,7e-07,2026-02-09 23:23:50,2026-02-09 23:23:50,
2491,12,2,60,FOUND,53,47,6,0,10954052494637975078,610,1270,3100,3.1,0.0031,3.1e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
2491,12,3,60,FOUND,47,53,3,0,9875273908845122860,2193,1761,1700,1.7,0.0017,1.7e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
